source_id,designation,ra,dec,l,b,ecl_lon,ecl_lat,parallax,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,ra_error,dec_error,parallax_error,pmra_error,pmdec_error,ruwe,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_gof_al,astrometric_matched_transits,astrometric_n_bad_obs_al,astrometric_n_good_obs_al,astrometric_n_obs_ac,astrometric_n_obs_al,astrometric_params_solved,astrometric_primary_flag,astrometric_sigma5d_max,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,bp_g,bp_rp,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_quasar,classprob_dsc_combmod_star,dec_parallax_corr,dec_pmdec_corr,dec_pmra_corr,dec_pseudocolour_corr,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,duplicated_source,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,g_rp,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,has_rvs,has_xp_continuous,has_xp_sampled,in_andromeda_survey,in_galaxy_candidates,in_qso_candidates,ipd_frac_multi_peak,ipd_frac_odd_win,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,libname_gspphot,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,matched_transits,matched_transits_removed,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,new_matched_transits,non_single_star,nu_eff_used_in_astrometry,parallax_over_error,parallax_pmdec_corr,parallax_pmra_corr,parallax_pseudocolour_corr,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_n_blended_transits,phot_bp_n_contaminated_transits,phot_bp_n_obs,phot_bp_rp_excess_factor,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_n_obs,phot_proc_mode,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_obs,phot_variable_flag,pm,pmdec_pseudocolour_corr,pmra_pmdec_corr,pmra_pseudocolour_corr,pseudocolour,pseudocolour_error,ra_dec_corr,radial_velocity,radial_velocity_error,random_index,ra_parallax_corr,ra_pmdec_corr,ra_pmra_corr,ra_pseudocolour_corr,ref_epoch,rv_amplitude_robust,rv_atm_param_origin,rv_chisq_pvalue,rv_expected_sig_to_noise,rv_method_used,rv_nb_deblended_transits,rv_nb_transits,rv_renormalised_gof,rvs_spec_sig_to_noise,rv_template_fe_h,rv_template_logg,rv_template_teff,rv_time_duration,rv_visibility_periods_used,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,solution_id,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,vbroad,vbroad_error,vbroad_nb_transits,visibility_periods_used,source_id
3922075211704322432,Gaia DR3 3922075211704322432,182.95938918101007,14.621074408755826,264.5444021897754,74.4603528217414,176.76756354776322,14.564351884638569,0.04538265378619759,-11.372395691123153,-21.588058851533606,17.8504,17.771029,17.936487,0.09859558,0.071458235,0.112382926,0.12070823,0.08139021,1.0227438,0.0313,0.0213,0.041,363.91977,0.1889329,0.48734316,0.60805655,38,2,335,0,337,31,0,0.16893256,0.0315,0.0214,0.0413,-0.079372406,-0.16545868,7.884835E-8,7.526948E-13,0.9999978,-0.20294058,0.3250025,0.10963048,,21415.186,21166.3,21717.729,0,0.0167,0.0113,0.0219,-0.08608627,,,,0,0,1,1,0,0,0,0,0,0,0,0,0.023038264,6.2500234,OB,4.6151,4.6117,4.6174,44,0,-0.9913,-0.9978,-0.9792,12,0,1.8051398,0.40382162,-0.31732324,-0.03358711,,1064.1572148542632,8.942486,119.00016,4,0,40,1.1690693,1363.9125582811796,1.6208732,841.4678,374,0,530.3510616762186,14.153241,37.472057,5,0,38,NOT_AVAILABLE,24.400322,,-0.16566691,,,,-0.092352025,,,1236713385,-0.20762677,0.16138406,-0.050290234,,2016.0,,,,,,,,,,,,,,,-144.32898,17.0824,-23.002169,-16.294277,0.31224677,0.37905854,0.1518351,0.4745631,1636148068921376768,15258.295,15149.922,15382.941,,,,18,3922075211704322432
6233187394178128768,Gaia DR3 6233187394178128768,237.44716029346804,-28.447803878021055,343.9545028980859,19.88196754822315,241.44738939591858,-8.178095320875041,0.026444235666191546,-13.796927350339383,-17.089868642549604,17.914804,17.76139,17.955875,0.13983634,0.09923861,0.14615096,0.17898953,0.14112873,1.0023401,0.0044,0.0014,0.0094,385.64697,0.0,0.0,0.08750634,42,1,363,0,364,31,0,0.26802894,0.0045,0.0014,0.0096,-0.15341377,-0.19448471,1.0944396E-5,2.984306E-9,4.9932692E-5,-0.34208012,0.7843094,-0.25920182,,22399.672,22246.07,22477.5,0,0.0024,7.0E-4,0.0051,-0.041070938,,,,0,0,1,1,0,0,0,0,0,0,0,0,0.13476168,98.50572,A,4.4964,4.4924,4.499,50,0,-1.0359,-1.158,-0.9282,10,0,1.8566766,0.18093781,-0.40942734,-0.11284053,,1073.6448801344286,9.999706,107.367645,39,0,45,1.2405937,1285.3600491116777,1.4372011,894.3494,420,0,520.964722910188,10.377516,50.201294,37,0,45,NOT_AVAILABLE,21.964035,,-0.32462153,,,,-0.3981419,,,650504133,0.30357954,-0.3434836,-0.17143886,,2016.0,,,,,,,,,,,,,,,-159.91551,10.285077,-47.139076,-2.582391,0.47308046,0.6140819,0.4522996,0.12491249,1636148068921376768,13777.25,13582.162,13920.148,,,,15,6233187394178128768
4525119788647995776,Gaia DR3 4525119788647995776,276.7653342001562,19.142769679486957,47.61355227079397,13.81492826698911,278.6648713034237,42.37877169112947,0.007956119453222651,-20.1483057058652,0.178985431447447,17.923891,17.91569,17.977367,0.0633601,0.09962518,0.123060346,0.084731944,0.113487475,0.99816227,0.0205,0.0122,0.0318,549.0327,0.0,0.0,-0.038993746,62,3,530,0,533,31,0,0.17490596,0.0212,0.0127,0.0329,-0.008201599,-0.061677933,4.562532E-5,3.3203515E-9,4.993096E-5,-0.37556997,-0.58966094,-0.020357504,,14023.712,13829.598,14103.435,0,0.0109,0.0065,0.0169,-0.053476334,,,,0,0,1,1,0,0,0,0,0,0,0,0,0.05439184,50.29907,A,4.4969,4.4916,4.4993,65,0,-1.4601,-1.4875,-1.3589,44,0,1.7836399,0.06465218,0.2706994,-0.036706697,,931.4109876740102,8.079992,115.27375,1,0,59,1.1314219,1274.6474144877277,1.3549905,940.7058,536,0,510.75308298470503,6.1619,82.88889,0,0,55,NOT_AVAILABLE,20.149101,,-0.17840338,,,,-0.12736596,,,616009532,0.18333745,0.026746856,-0.43682346,,2016.0,,,,,,,,,,,,,,,-176.19627,71.775185,-13.482937,32.510883,0.14466093,0.3383159,0.30529878,0.27454227,1636148068921376768,10565.847,10412.322,10617.05,,,,20,4525119788647995776
4491109385737085312,Gaia DR3 4491109385737085312,263.3365447741399,9.932000970923966,33.14210299085027,21.814962483533275,262.15004282305733,33.18988325659468,0.21845327557143498,-11.599587074735899,-25.947641364904232,18.019995,17.923,18.209099,0.09547617,0.084221035,0.13387437,0.12754749,0.10508284,0.97363645,0.0018,5.0E-4,0.0042,331.99362,0.0,0.0,-0.65328234,38,1,334,0,335,31,0,0.17994791,0.0018,5.0E-4,0.0043,-0.0969944,-0.28609848,1.6713498E-6,5.729203E-10,4.9933155E-5,-0.20530933,-0.4310287,0.017845843,,21830.594,21785.96,21855.871,0,9.0E-4,3.0E-4,0.0022,-0.18910408,,,,0,0,1,1,0,0,0,0,0,0,0,0,0.015000429,82.78923,A,4.4986,4.4958,4.4998,40,0,-0.6485,-0.7513,-0.5719,21,0,1.8527284,1.6317781,0.20740265,-0.26399338,,925.160493443496,11.225475,82.41615,1,0,35,1.1466376,1166.6722593045188,1.5410162,757.07983,320,0,412.58977401116704,10.507196,39.267353,0,0,39,NOT_AVAILABLE,28.42236,,0.03938868,,,,0.030188467,,,523022398,0.032811996,-0.016814588,-0.19077754,,2016.0,,,,,,,,,,,,,,,-52.8936,-8.291373,13.889394,39.23921,0.15856607,0.18572338,0.021818131,0.37033418,1636148068921376768,12655.872,12585.699,12742.85,,,,19,4491109385737085312
4472964656443550080,Gaia DR3 4472964656443550080,268.4551551941582,4.739209813365565,30.587816463721506,14.969972537306047,268.2535468997528,28.16912575944459,-0.233864931623126,-7.842414767219712,-18.883544533646468,18.068775,18.005827,18.17967,0.11375975,0.10767187,0.13395193,0.13905342,0.114786744,1.0123669,0.0147,0.0049,0.0258,490.12848,0.049521822,0.030221464,0.3947819,53,1,461,0,462,31,0,0.22027785,0.0151,0.0051,0.0266,-0.06294823,-0.17384338,5.389261E-9,6.3223846E-13,0.9999989,-0.30707046,-0.7743304,-0.3887775,,16884.66,16766.521,16943.643,0,0.0078,0.0026,0.0138,-0.11089516,,,,0,0,1,1,0,0,0,0,0,0,0,0,0.039218035,3.6684728,A,4.4969,4.493,4.499,55,0,-1.4646,-1.4877,-1.4076,36,0,1.815694,-1.7458869,0.3664103,-0.077349626,,857.2080325767954,9.692672,88.438774,1,0,48,1.1485703,1115.4160675419582,1.4139023,788.8919,450,0,423.92570739617474,6.9810615,60.72511,1,0,45,NOT_AVAILABLE,20.44729,,0.2172615,,,,0.23616517,,,544934934,0.15990123,-0.32239383,-0.38236374,,2016.0,,,,,,,,,,,,,,,-137.45642,12.76885,-41.90281,29.178587,0.35040867,0.4726316,0.46025148,0.4969958,1636148068921376768,11393.166,11310.258,11441.78,,,,20,4472964656443550080
6036813517952996736,Gaia DR3 6036813517952996736,241.00964046943372,-31.75726636323245,343.9910430436435,15.360461791407895,245.1966593593581,-10.780430842618001,0.19112056867974447,-15.987308981182387,-22.632722714687358,18.140533,18.14623,18.129793,0.11653631,0.07183655,0.1373734,0.17673574,0.11013611,1.0377327,0.0015,3.0E-4,0.0049,512.1349,0.16785868,0.3357777,1.1533121,53,4,460,0,464,31,0,0.24635682,0.0016,3.0E-4,0.0051,0.0056972504,0.01643753,3.3103922E-9,7.7516124E-13,0.99999785,-0.1146578,0.49455956,0.055196397,,11933.738,11891.335,11981.212,0,8.0E-4,1.0E-4,0.0026,0.01074028,,,,0,0,1,1,0,0,0,0,0,0,0,0,2.4330801E-4,127.95649,PHOENIX,4.5645,4.5624,4.5658,55,0,-1.1886,-1.1955,-1.1773,10,0,1.7608314,1.3912487,-0.22574402,-0.21747838,,753.2253158092983,8.17315,92.15851,1,0,49,1.1465417,1044.0790876047793,1.3046384,800.28235,476,0,443.85497193257874,6.828621,64.999214,0,0,49,NOT_AVAILABLE,27.709822,,0.102652855,,,,-0.15191686,,,640282161,-0.019103482,-0.06800726,-0.01860556,,2016.0,,,,,,,,,,,,,,,-138.14658,8.299157,22.115618,-36.032562,0.019402077,0.55431044,0.06777976,0.1530043,1636148068921376768,9307.079,9285.486,9331.504,,,,20,6036813517952996736
4372459363700391168,Gaia DR3 4372459363700391168,267.2539447579598,0.36427281605202794,26.005258639073045,14.023061886957718,266.99914703715393,23.774953327225166,0.13891003038508687,-8.551811557390709,-23.44674827415785,18.273832,18.30083,18.229767,0.12195264,0.11164708,0.13758588,0.14345752,0.11600608,0.9288403,0.0041,9.0E-4,0.0102,435.99463,0.0,0.0,-2.2196677,57,2,489,0,491,31,0,0.23690207,0.0043,0.001,0.0108,0.02699852,0.071063995,5.0428447E-5,2.0316687E-8,4.993072E-5,-0.102223806,-0.78044224,-0.43760753,,12248.914,12172.963,12352.732,0,0.0022,5.0E-4,0.0054,0.044065475,,,,0,0,1,0,0,0,0,0,0,0,0,0,0.05586916,0.045564786,PHOENIX,4.5539,4.5447,4.5567,57,0,-1.1868,-1.195,-1.1712,40,0,1.7536198,1.0096242,0.1854583,-0.13129431,,653.2572532631305,6.1825385,105.66165,1,0,53,1.1457766,923.4502128476812,1.1422508,808.4479,487,0,404.8104163341736,5.740696,70.515915,3,0,53,NOT_AVAILABLE,24.957634,,0.36031526,,,,0.32834598,,,346093857,0.07034224,-0.38731036,-0.3980987,,2016.0,,,,,,,,,,,,,,,-146.61874,3.4629495,-46.49071,30.53057,0.29967475,0.45166093,0.45352548,0.35254002,1636148068921376768,9039.558,8999.55,9067.147,,,,20,4372459363700391168
5814619359179607040,Gaia DR3 5814619359179607040,254.92218734801568,-67.1719533676105,323.71391244654853,-14.98107476143279,261.91355160826976,-44.15544574236807,0.15036191981244412,-21.241290297648977,-6.654752735201934,18.553045,18.422998,18.835756,0.07648079,0.10679096,0.16998559,0.11099002,0.14087151,1.0456016,0.0043,0.0012,0.0103,758.5491,0.5054613,1.9890711,1.6566237,78,13,660,0,673,31,0,0.19741565,0.0044,0.0012,0.0107,-0.13004684,-0.41275787,1.300807E-5,9.0817065E-10,4.9932594E-5,-0.008476067,-0.21239087,-0.13170265,,18298.598,18182.498,18344.562,0,0.0023,6.0E-4,0.0055,-0.28271103,,,,0,0,1,0,0,0,0,0,0,0,0,0,0.09346788,115.2511,A,4.4974,4.491,4.4996,85,0,-1.47,-1.4878,-1.4247,25,0,1.8751378,0.88455683,0.082947396,-0.23950739,,583.737328096245,9.156702,63.749737,0,0,74,1.1419358,714.050295754869,0.88380027,807.93176,686,0,231.66231023066197,5.2969785,43.734802,0,0,74,NOT_AVAILABLE,22.259338,,-0.013149152,,,,0.13174024,,,1311997126,-0.10752975,-0.15643597,-0.02011989,,2016.0,,,,,,,,,,,,,,,37.08061,-82.85925,-42.26837,-2.0323024,0.06329084,0.30145994,0.2325108,0.36096093,1636148068921376768,10293.832,10203.015,10327.432,,,,27,5814619359179607040
4304107918421908352,Gaia DR3 4304107918421908352,298.4914785472086,11.879772114355742,50.78048761470147,-8.094690637221069,303.4278818849806,32.072047446956596,0.35582888276884594,-24.963023331805367,-38.54010327514152,18.595064,18.528217,18.812902,0.126951,0.119751185,0.17701933,0.17761144,0.15841366,0.9522995,5.0E-4,1.0E-4,0.0014,311.73236,0.0,0.0,-1.2113632,38,0,336,0,336,31,0,0.27163142,5.0E-4,1.0E-4,0.0014,-0.06684685,-0.28468513,8.494253E-9,5.095168E-10,4.9933235E-5,0.10507642,0.10101972,-0.022600817,,14873.049,14836.352,14938.25,0,3.0E-4,0.0,8.0E-4,-0.21783829,,,,0,0,1,0,0,0,0,0,0,0,0,0,0.023805106,87.42386,PHOENIX,4.6433,4.6406,4.645,39,0,-2.1362,-2.185,-2.0544,12,0,1.8372418,2.0101132,-0.112294234,-0.32118762,,529.8221297150556,12.072372,43.887157,0,0,21,1.1156845,686.943955818401,1.2239106,561.2697,335,0,236.59063965087313,10.044474,23.55431,0,0,20,NOT_AVAILABLE,45.91832,,0.31506383,,,,0.2560442,,,44474501,0.03735995,0.0023682662,-0.012356902,,2016.0,,,,,,,,,,,,,,,-165.96819,-23.713608,33.923767,37.20227,0.20165162,0.19095734,0.059376758,0.43123126,1636148068921376768,9996.806,9991.215,9999.21,,,,19,4304107918421908352
5022888248931208320,Gaia DR3 5022888248931208320,24.67966825229119,-29.876201604089722,230.52681892547824,-79.26099073005462,9.654559880608296,-36.944435654875505,0.17851232154501182,-1.5044059382603292,-25.10535874463592,18.656345,18.489986,19.0694,0.13449396,0.113775395,0.19844927,0.22340526,0.13209374,0.92934936,5.0E-4,1.0E-4,0.0017,351.8151,0.0,0.0,-1.9340335,46,4,380,0,384,31,0,0.3157123,5.0E-4,1.0E-4,0.0017,-0.16635895,-0.57941437,7.331509E-6,5.244315E-10,4.993287E-5,-0.019238481,0.31154662,-0.033108998,,31659.95,31589.428,31698.418,0,3.0E-4,0.0,9.0E-4,-0.41305542,,,,0,0,1,0,0,0,0,0,0,0,0,0,0.060457285,91.26257,OB,4.6192,4.6182,4.6201,62,0,-0.9962,-0.9986,-0.9926,16,0,1.9049453,0.8995363,-0.11011925,0.3692067,,548.8100330423621,7.665904,71.59104,1,0,49,1.1330377,649.2449642907151,1.020061,636.4766,512,0,186.80896752459083,5.2681384,35.460148,2,0,49,NOT_AVAILABLE,25.150393,,-0.1259204,,,,4.103581E-4,,,1403655193,0.1523229,-0.018260868,0.08933318,,2016.0,,,,,,,,,,,,,,,-143.4467,6.422657,-48.5941,13.770367,0.23504855,0.30313024,0.16800743,0.18578719,1636148068921376768,15035.713,15012.306,15054.941,,,,22,5022888248931208320
5825232601335195392,Gaia DR3 5825232601335195392,229.1333514361405,-64.79746434105701,317.610137422675,-6.145266122182156,246.96811810625638,-44.59198846880587,0.12305031280315132,-14.991460630239478,-17.01808343993883,18.855621,18.887764,18.978949,0.08209625,0.12840062,0.19924398,0.07374254,0.16381642,0.96890557,,,,739.33984,0.0,0.0,-1.2023681,88,1,766,9,767,31,0,0.23055387,,,,0.03214264,-0.091184616,1.20511955E-4,2.2099146E-8,4.992722E-5,0.12119692,-0.114612,-0.14258651,,,,,0,,,,-0.123327255,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.042512964,86.99544,,,,,95,0,,,,48,0,1.7672647,0.6175861,-0.0025115039,-0.0530528,,380.4617822771863,4.5670037,83.30665,1,0,83,1.0797995,540.3786243396386,0.69721293,775.05536,779,0,203.03879661203743,3.9138463,51.87705,0,0,84,NOT_AVAILABLE,22.679485,,0.31438667,,,,0.2874537,,,1123418753,0.1408958,-0.15111177,-0.42379776,,2016.0,,,,,,,,,,,,,,,,,,,,,,,1636148068921376768,,,,,,,27,5825232601335195392
5446737753669901568,Gaia DR3 5446737753669901568,155.62617688612315,-34.23891303729634,270.9442040039436,19.222215979456823,173.24373424493976,-40.68695327220136,0.0974894372181776,17.5620682564232,23.75688033768064,18.991432,18.916355,19.132025,0.13869989,0.15601142,0.23150633,0.18917653,0.19452196,0.9796051,5.0E-4,1.0E-4,0.0014,424.46008,0.0,0.0,-0.5766903,51,3,434,0,437,31,0,0.29497147,5.0E-4,1.0E-4,0.0015,-0.07507706,-0.21566963,5.079912E-6,9.276824E-9,4.9932984E-5,-0.22735474,-0.12756842,0.30331612,,17895.83,17852.34,17969.605,0,3.0E-4,0.0,8.0E-4,-0.14059258,,,,0,0,1,0,0,0,0,0,0,0,0,0,0.026839102,169.52376,PHOENIX,4.6437,4.641,4.6453,59,0,-2.1257,-2.1687,-2.0522,23,0,1.7984029,0.42110917,-0.3414418,-0.11410614,,370.573795816193,8.972839,41.299503,2,0,54,1.1469494,476.8413456883519,0.8922957,534.3983,500,0,176.33912213783012,6.336735,27.828074,1,0,52,NOT_AVAILABLE,29.543453,,0.1398694,,,,-0.015084491,,,565233435,-0.10558126,0.3218115,0.14974672,,2016.0,,,,,,,,,,,,,,,-152.94313,86.687515,40.995926,-27.656965,0.10912539,0.122166,0.09723002,0.3537889,1636148068921376768,9996.729,9990.419,9999.221,,,,22,5446737753669901568
4079626023872174592,Gaia DR3 4079626023872174592,280.173938125753,-21.19907989195682,12.781053325998796,-7.239091988928284,279.48418406231804,1.9058677360098877,-0.12428868258892528,-14.649391827257293,-14.257256668140503,19.016653,19.206114,19.003208,0.2475719,0.23594572,0.2947045,0.3110788,0.22477296,0.9888353,,,,193.20038,0.0,0.0,-0.18318336,23,1,194,0,195,31,0,0.4426515,,,,0.18946075,0.20290565,3.8619564E-5,0.98407096,1.6838948E-6,-0.43795353,-0.28704908,-0.13290276,,,,,0,,,,0.0134449005,,,,0,0,0,0,0,0,0,0,0,1,0,0,0.06630837,0.6669253,,,,,25,0,,,,10,0,1.6961783,-0.42174003,0.09658422,-0.28486863,,283.7732634378819,8.928649,31.78233,0,0,15,1.0352727,465.892116490397,1.376497,338.46213,199,0,198.55214570878053,6.244539,31.796127,1,0,15,NOT_AVAILABLE,20.441967,,0.17721981,,,,0.30098966,,,94843818,-0.021873215,-0.3074905,0.09455527,,2016.0,,,,,,,,,,,,,,,-97.873604,-25.44079,-35.637527,40.49935,0.36658087,0.29223588,0.58739394,0.81730604,1636148068921376768,,,,,,,14,4079626023872174592
837162724550333312,Gaia DR3 837162724550333312,163.47444598649875,52.00848370615354,156.40235115198496,56.79398474843754,141.22001212459324,40.80023814867896,0.2619924987200121,-24.965204122519484,-30.751816599949326,19.119722,19.07318,19.183634,0.122530945,0.21159956,0.26392442,0.19032495,0.28093264,0.98832804,,,,533.79443,0.0,0.0,-0.3602781,62,4,535,9,539,31,0,0.39818606,,,,-0.04654312,-0.11045456,3.5753078E-7,5.3835842E-9,4.9933224E-5,-0.32218704,-0.23654093,-0.002912994,,,,,0,,,,-0.06391144,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.05542964,37.003407,,,,,66,0,,,,17,0,1.7973727,0.99267995,0.20062637,0.19084996,,320.73423133492895,6.6767554,48.037437,2,0,51,1.1538538,423.69945568829166,0.8021735,528.1893,539,0,168.15296745208548,7.5206413,22.35886,5,0,51,NOT_AVAILABLE,39.60979,,0.09055836,,,,-0.19698088,,,77057298,0.2280663,0.18122059,0.36533812,,2016.0,,,,,,,,,,,,,,,,,,,,,,,1636148068921376768,,,,,,,21,837162724550333312
6388886551425924096,Gaia DR3 6388886551425924096,355.50649446252277,-67.01715618633484,313.09858862129437,-48.71813322455137,314.6334147641494,-56.35494733757919,-0.05464991763717869,6.178921442304242,-24.60211360747713,19.235123,19.13995,19.243309,0.19414334,0.19797523,0.24186975,0.2540403,0.2737745,1.1220664,,,,497.38922,1.0977361,3.454645,3.3372345,45,2,388,0,390,31,0,0.38201275,,,,-0.09517288,-0.10335922,3.5895336E-8,5.6934214E-11,0.99999887,-0.05208882,-0.13978985,0.13572398,,,,,0,,,,-0.00818634,,,,0,0,0,0,0,0,0,0,0,0,4,0,0.08443089,126.555885,,,,,50,0,,,,19,0,1.8076673,-0.22594771,-0.1251367,0.0018454336,,301.60369095813417,6.996926,43.10517,2,0,46,1.2094309,380.9758836735374,1.3310331,286.2257,403,0,159.16034779980734,7.4420896,21.386513,1,0,44,NOT_AVAILABLE,25.36618,,0.041378062,,,,-0.050956156,,,644686767,0.26586884,0.10082267,-0.111403584,,2016.0,,,,,,,,,,,,,,,-104.82299,42.255466,-42.473892,42.523422,0.12504949,0.13406111,0.03857756,0.27226934,1636148068921376768,,,,,,,27,6388886551425924096
4139424131966142592,Gaia DR3 4139424131966142592,257.48850385518756,-15.218147952293512,7.096382603518308,14.375410608053937,257.8227020173674,7.693807177052556,-0.3562212061535767,7.2441966952542165,-19.017424105269505,19.309156,19.41787,19.393475,0.2733908,0.18885313,0.32221726,0.35694808,0.2704993,1.014811,,,,294.7033,0.0,0.0,0.37550247,32,2,281,0,283,31,0,0.5036712,,,,0.10871315,0.024394989,1.1904024E-5,0.05174966,1.8741052E-6,-0.2793841,-0.30726042,-0.100365326,,,,,0,,,,-0.08431816,,,,0,0,0,0,0,0,0,0,0,1,0,0,0.02010994,42.910305,,,,,33,0,,,,14,0,1.7504717,-1.1055312,0.30259374,-0.10398279,,233.49056871709783,5.753872,40.57973,0,0,29,1.0456026,355.863887416876,1.1474828,310.1257,278,0,138.6016277302458,7.8695436,17.61241,1,0,26,NOT_AVAILABLE,20.35045,,0.16719857,,,,0.053525925,,,1800349174,-0.1331877,-0.14453612,-0.061374355,,2016.0,,,,,,,,,,,,,,,-102.2357,6.8934727,-19.315086,-41.2812,0.17237033,0.39208344,0.22497657,0.42220795,1636148068921376768,,,,,,,17,4139424131966142592
4558750993180859136,Gaia DR3 4558750993180859136,254.70567175352608,18.02926149408194,37.763456311443086,32.713665032597696,250.754149932071,40.45214027696532,0.230206328061492,-21.6753344603183,25.886400463996683,19.335047,19.309713,19.470617,0.17960499,0.16605887,0.28904882,0.21352336,0.2129932,0.9717918,,,,577.33105,0.0,0.0,-0.95587116,69,4,597,0,601,31,0,0.34212604,,,,-0.025333405,-0.16090393,2.612937E-6,1.5678754E-8,4.9933107E-5,-0.09215697,-0.04513822,0.38280785,,,,,0,,,,-0.13557053,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.018717652,104.05823,,,,,74,0,,,,27,0,1.8079934,0.7964272,-0.11484253,-0.26900315,,257.9475938030393,6.041403,42.69664,0,0,66,1.1138629,347.478349982522,0.74866647,464.1297,603,0,129.09565667610417,6.551374,19.705128,0,0,63,NOT_AVAILABLE,33.762787,,0.20009202,,,,0.07782779,,,393118682,-0.10896367,0.43235862,0.20816438,,2016.0,,,,,,,,,,,,,,,-88.62399,-35.540024,-16.604101,-40.77912,0.4613197,0.060917962,0.12026645,0.15190579,1636148068921376768,,,,,,,25,4558750993180859136
4116074009689529088,Gaia DR3 4116074009689529088,258.4810576746491,-20.57086014744816,3.1045464392688134,10.58609282211268,259.21475358438465,2.438190293199878,-0.22324347062005773,-16.120148208496065,-11.990115938248074,19.335577,19.375088,19.47145,0.35943425,0.23570938,0.335072,0.44899395,0.31279507,1.0322286,,,,449.6595,0.18619056,0.0733654,0.9390951,48,3,413,0,416,31,0,0.7075243,,,,0.039510727,-0.09636307,1.7377548E-4,4.2103215E-7,4.992454E-5,-0.25522548,-0.7608582,-0.48311165,,,,,0,,,,-0.1358738,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.07500824,9.8325,,,,,51,0,,,,40,0,1.7696644,-0.6662552,0.35697892,0.022870721,,242.87423906493447,4.244251,57.22429,1,0,43,1.0707201,347.30900752692247,0.9409295,369.1127,412,0,128.99650437304652,5.932567,21.743792,1,0,41,NOT_AVAILABLE,20.090347,,0.375378,,,,0.41234058,,,1221205205,-0.16485216,-0.5144068,-0.47221684,,2016.0,,,,,,,,,,,,,,,8.150484,5.8890347,11.216439,21.14251,0.5348134,0.64506084,0.53751844,0.27928683,1636148068921376768,,,,,,,16,4116074009689529088
4475906468522941440,Gaia DR3 4475906468522941440,268.48970250536,7.6389093657711875,33.29858585612357,16.23214525750361,268.2523558977811,31.069028483086324,-0.26506767358994976,-11.215918274383501,27.574447222640654,19.369862,19.386206,19.641329,0.24085008,0.275819,0.33149147,0.25960803,0.2884049,0.9951373,,,,371.51517,0.0,0.0,-0.10617237,42,1,367,0,368,31,0,0.5013535,,,,0.01634407,-0.25512314,7.70342E-6,3.8988315E-9,4.9932856E-5,-0.3716468,-0.75715524,-0.28178337,,,,,0,,,,-0.2714672,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.010321914,31.647053,,,,,42,0,,,,28,0,1.7557756,-0.7996214,0.40456513,-0.078193255,,240.40004244120706,6.5567245,36.664654,0,0,37,1.0421964,336.51334263084897,0.906186,371.3513,365,0,110.31294699670356,6.621877,16.658863,2,0,37,NOT_AVAILABLE,29.76822,,0.26767272,,,,0.29866832,,,860652377,-0.09260317,-0.3220522,-0.38137245,,2016.0,,,,,,,,,,,,,,,-133.4185,10.331569,-37.024307,34.528465,0.3843051,0.24081571,0.31018278,0.52664167,1636148068921376768,,,,,,,20,4475906468522941440
