source_id,l,b,parallax,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,ra_error,dec_error,parallax_error,pmra_error,pmdec_error,ruwe,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_n_bad_obs_al,astrometric_n_good_obs_al,astrometric_n_obs_ac,astrometric_n_obs_al,astrometric_sigma5d_max,bp_g,bp_rp,dec_parallax_corr,dec_pmdec_corr,dec_pmra_corr,dec_pseudocolour_corr,g_rp,ipd_frac_multi_peak,ipd_frac_odd_win,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,matched_transits,nu_eff_used_in_astrometry,parallax_over_error,parallax_pmdec_corr,parallax_pmra_corr,parallax_pseudocolour_corr,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_n_blended_transits,phot_bp_n_contaminated_transits,phot_bp_n_obs,phot_bp_rp_excess_factor,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_n_obs,phot_proc_mode,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_obs,pm,pmdec_pseudocolour_corr,pmra_pmdec_corr,pmra_pseudocolour_corr,pseudocolour,pseudocolour_error,ra_dec_corr,ra_parallax_corr,ra_pmdec_corr,ra_pmra_corr,ra_pseudocolour_corr
1601084024636590336,88.10258976168946,49.88472337196849,0.2621791980722617,-3.010410841482936,-3.540982224724999,18.07783,17.940025,18.380142,0.079358555,0.08803756,0.091041625,0.103144735,0.119252205,1.0128177,410.46832,0.0,0.0,2,378,0,380,0.1677803,-0.13780403,-0.44011688,-0.17856154,-0.106600076,0.13741562,,-0.30231285,0,0,0.02430835,174.07278,51,1.8672895,2.8797727,-0.12657835,-0.20044246,,910.765876406837,6.410798,142.06747,0,0,45,1.1419928,1106.1531886342593,1.5273322,724.2388,418,0,352.4531189620474,7.2182693,48.827927,0,0,45,4.6477013,,0.0955172,,,,0.11631291,-0.13200645,0.12325345,0.06638671,
1391344214475144832,69.61321244262405,53.955059116664415,0.5505046265292013,-11.268454682892928,-11.061669631518242,15.229477,15.254637,15.135466,0.02163855,0.025317825,0.028014641,0.026339622,0.03756071,1.1420807,549.2145,0.16433468,5.6857667,0,364,0,364,0.05379945,0.025159836,0.11917114,-0.08538709,0.15887456,0.10246827,,0.09401131,0,0,0.029248428,74.03337,48,1.7424313,19.650604,-0.28285632,-0.17460369,,10803.439773395234,17.282583,625.1056,1,0,43,1.1676116,15246.001766897054,8.110356,1879.819,407,0,6997.969295999681,15.0716,464.31497,0,0,43,15.79046,,0.22540252,,,,0.21766214,-0.19256231,0.15284385,0.015896207,
1391344214475144832,69.61321244262405,53.955059116664415,0.5505046265292013,-11.268454682892928,-11.061669631518242,15.229477,15.254637,15.135466,0.02163855,0.025317825,0.028014641,0.026339622,0.03756071,1.1420807,549.2145,0.16433468,5.6857667,0,364,0,364,0.05379945,0.025159836,0.11917114,-0.08538709,0.15887456,0.10246827,,0.09401131,0,0,0.029248428,74.03337,48,1.7424313,19.650604,-0.28285632,-0.17460369,,10803.439773395234,17.282583,625.1056,1,0,43,1.1676116,15246.001766897054,8.110356,1879.819,407,0,6997.969295999681,15.0716,464.31497,0,0,43,15.79046,,0.22540252,,,,0.21766214,-0.19256231,0.15284385,0.015896207,
1277517337632992896,51.992875291926886,54.95706939832737,0.43102525629147,-6.945075103686472,-2.1941433617710047,18.014605,17.873886,18.321241,0.059421252,0.08614965,0.10111975,0.07646566,0.12161364,1.0103338,584.1299,0.14402868,0.30255294,1,526,0,527,0.17348884,-0.14071846,-0.44735527,-0.19717321,-0.31942916,-0.050741713,,-0.3066368,0,0,0.02073994,70.53925,65,1.8854446,4.262523,0.048054215,-0.036323182,,967.9718904814235,8.967589,107.94115,1,0,57,1.1429406,1172.4787146199774,1.1806455,993.0828,560,0,372.10169968184806,7.970415,46.68536,1,0,59,7.2834287,,0.22276217,,,,0.194461,0.016057957,-0.049293015,-0.025625255,
1394898866848350848,74.17718419209542,53.207148402069535,0.5206521590972268,-2.3710056391181427,3.1441593170362196,16.554531,16.497828,16.412334,0.12098838,0.13054176,0.13898553,0.14988372,0.17776878,3.348887,4452.5117,1.5455991,141.98334,0,369,0,369,0.25241113,-0.056703568,0.08549309,-0.008111547,-0.24512738,0.16842078,,0.14219666,20,0,0.038365733,59.57942,47,1.7594109,3.746089,0.09374714,-0.07593413,,3437.8412944811434,10.874209,316.14633,1,0,43,1.2439362,4499.18584043708,8.516786,528.27277,384,0,2158.858909110858,12.720393,169.71637,2,0,41,3.9379444,,0.11536342,,,,0.0955061,-0.030707093,0.19019839,0.063723095,
1169449436411377664,19.157048631072307,49.44721277521239,0.22192029998716087,-4.0582482129501845,-4.653564537962643,19.176403,19.15977,19.523735,0.21908548,0.1921296,0.2612309,0.2688665,0.24257526,1.0251346,281.6056,0.0,0.0,2,263,0,265,0.40411457,-0.016633987,-0.363966,-0.21718055,0.064581804,0.110515185,,-0.347332,0,0,0.0710219,43.819927,30,1.8471638,0.8495178,0.025651647,-0.10969161,,296.1481427945311,8.792734,33.681007,0,0,25,1.0421053,402.14741614456227,1.1168329,360.07843,253,0,122.93180090758709,7.8723903,15.615562,0,0,27,6.1745477,,0.2542136,,,,0.21985349,-0.32483944,0.08640742,0.20252307,
1211236822501204096,32.01082588208138,52.80617787885051,0.241394346922451,-7.320554769779096,-3.8419837482040364,17.337366,17.329275,17.319456,0.05162982,0.0536295,0.08275196,0.08500798,0.09381474,0.9902481,455.8845,0.0,0.0,1,441,0,442,0.13535962,-0.008090973,0.009819031,-0.092832364,-0.24946998,-0.050733864,,0.017910004,0,0,0.01921977,105.2198,51,1.7619746,2.917083,0.12801577,0.013534171,,1598.4798969190567,10.240821,156.08904,0,0,48,1.1585786,2187.763022259342,1.9541004,1119.5756,439,0,936.2155473595069,7.147184,130.99083,0,0,43,8.2674885,,0.14769521,,,,0.356642,-0.07850653,-0.069894604,-0.18129274,
1272351694567455360,43.81237941289726,54.42115848000527,0.10418730183608409,-16.01116040516422,1.6013002971359052,18.514263,18.378113,18.824389,0.06420116,0.09869905,0.13717371,0.092474416,0.13635416,1.0093907,1017.81903,0.0,0.0,8,947,0,955,0.20225863,-0.13615036,-0.4462757,-0.02890819,-0.20926763,-0.19470184,,-0.31012535,0,0,0.05160056,108.3156,117,1.8751982,0.7595282,0.009456532,-0.009434492,,608.3751608473898,5.506422,110.48466,3,0,109,1.1384556,740.016421235057,0.78205454,946.2466,989,0,234.1006819656784,5.3806887,43.50757,2,0,108,16.091036,,0.42459416,,,,0.43623683,0.024642834,-0.19231558,-0.25138623,
1220821231005460352,36.33692426249384,53.5262783228304,0.14521366613228096,-7.102043398181467,2.1773645369348418,17.658186,17.592333,17.845491,0.06319162,0.069227055,0.091790214,0.08260221,0.07384396,0.99356776,677.44385,0.0,0.0,3,648,0,651,0.12522048,-0.06585312,-0.25315857,-0.2571878,0.48792675,-0.2893368,,-0.18730545,1,0,0.016732948,166.15225,76,1.818968,1.5820168,-0.18670481,0.08067791,,1254.538442143047,8.636018,145.26816,0,0,67,1.1248025,1628.067062548904,1.2700459,1281.8962,654,0,576.7154280679052,7.4828997,77.07111,1,0,65,7.42832,,0.3171141,,,,0.10827675,-0.08942824,-0.2761357,0.073515676,
4428750240167146496,10.435200270952308,45.727868056519405,0.24562837663810558,-10.951537063584011,-3.409020528243334,17.185534,17.046534,17.468,0.07024034,0.054685146,0.082376495,0.083581425,0.06954382,0.97114885,392.86783,0.0705011,0.14465986,3,363,0,366,0.11705175,-0.13899994,-0.42146683,-0.09678151,0.52728605,-0.1563571,,-0.2824669,0,0,0.05441845,66.76907,42,1.8651075,2.9817774,-0.0060300776,-0.15710698,,2073.9763265809756,12.916442,160.56871,0,0,37,1.1487789,2516.1319177270607,2.2856174,1100.8544,356,0,816.5030220821833,9.785287,83.44191,0,0,34,11.469855,,0.05623061,,,,0.10110602,-0.35086292,-0.15806255,0.12558492,
4428838819572713856,11.031739739425811,45.911632453766714,0.748977803272146,-19.506525923506512,-12.37128852114822,14.0925045,14.196613,13.863408,0.016358232,0.011970927,0.018555727,0.021173472,0.015307136,1.0002437,454.229,0.045220815,1.1979883,2,403,0,405,0.029638177,0.10410881,0.33320522,-0.03278041,0.47824538,-0.20184945,,0.22909641,0,0,0.04527771,78.89871,47,1.6770593,40.3637,-0.02485136,-0.05987279,,28626.730674745035,35.08336,815.96326,0,0,43,1.1787276,43445.510686085196,20.434484,2126.088,401,0,22583.691605098284,18.950865,1191.6971,1,0,42,23.098774,,0.14358723,,,,0.14647861,-0.18157989,-0.18921548,0.0068084826,
1394581623383963264,72.18944477031908,53.35731626210831,0.7212862033064875,-9.37064294752383,5.041062349322654,15.524522,15.387018,15.788656,0.028881377,0.03175371,0.036066685,0.034640267,0.044510514,0.9885717,647.88715,0.24300022,8.88742,2,368,0,370,0.06266369,-0.13750362,-0.40163803,-0.28768986,-0.156522,0.18158439,,-0.2641344,0,0,0.02979952,0.16623357,48,1.8653966,19.998684,-0.12935564,-0.21493296,,9563.339434513035,18.689795,511.68777,1,0,46,1.1531695,11618.173080595061,7.2935567,1592.9365,404,0,3834.384153805084,9.807366,390.96982,1,0,44,10.640548,,0.110019095,,,,0.14346369,-0.22478713,0.1791404,0.119656846,
1272285075330826496,43.11172473556282,54.214436141283194,0.9388343643196934,-0.5744458539203832,-14.965868311746458,15.523876,15.408364,15.735565,0.015503455,0.024589995,0.03276753,0.022175828,0.032988377,0.9761454,1392.0192,0.18042699,8.415618,2,883,9,885,0.048803814,-0.115511894,-0.3272009,-0.015379116,-0.19688822,-0.20944841,,-0.211689,0,0,0.043677177,97.5666,107,1.8485678,28.651361,0.011735465,-0.024086086,,9377.153945504353,12.479328,751.415,3,0,99,1.1529969,11625.090151522874,4.4911695,2588.4329,919,0,4026.5395097596484,9.746776,413.11502,2,0,94,14.976889,,0.41675568,,,,0.46271405,-0.021729684,-0.20342036,-0.23271763,
1595357428778377344,83.75322000031412,50.8389829990994,1.5963713303361913,-13.271214032153601,-4.275306184300325,13.973778,13.826802,14.278459,0.023470316,0.02516734,0.02591187,0.030609705,0.033361807,1.0199535,1691.8297,0.27717543,45.587193,1,378,0,379,0.0468036,-0.14697552,-0.45165634,-0.14292035,-0.2322619,0.15583761,,-0.30468082,0,0,0.0062279925,143.6529,46,1.8767262,61.607723,0.050948963,-0.15128127,,40243.50852120236,49.93064,805.9882,3,0,41,1.1482838,48465.81525471308,29.234346,1657.8381,378,0,15409.00631221082,21.582218,713.9677,0,0,43,13.942861,,0.045475554,,,,0.07505308,-0.12083118,0.13451494,-0.14991397,
1375814952762454272,61.12922087724458,54.415710639574975,1.9044903032634861,0.21900309158080944,-17.108106432221135,12.941533,12.818666,13.202259,0.02350838,0.029702028,0.034544233,0.033966377,0.042908873,0.9922707,4159.623,0.32389095,105.5564,0,368,138,368,0.062014196,-0.12286663,-0.3835926,-0.050491255,-0.029103009,0.06283093,,-0.26072598,0,0,0.062216446,77.27398,46,1.8585054,55.131935,-0.046290107,-0.10317918,,101847.46194114994,995.9193,102.26477,0,0,38,1.1431843,125410.4018259947,427.46573,293.3812,355,0,41519.73530520211,545.75146,76.0781,0,0,38,17.109509,,0.26055956,,,,0.12274655,0.05565964,0.06972951,0.06784562,
1598042809833738496,87.1596565573745,49.71238830446586,1.5184207124647684,-7.241554497877768,-15.89735331014605,17.120924,16.814486,16.859781,0.32843626,0.32760164,0.35526845,0.3820636,0.4547293,6.3423576,16117.544,4.3110776,564.4716,2,366,0,368,0.6350729,-0.30643845,-0.045295715,-0.018669687,-0.09835619,0.071994156,,0.26114273,61,0,0.058827914,11.093059,46,1.8024765,4.274009,-0.076644525,-0.1644302,,2568.164646243196,12.366411,207.67259,2,0,39,1.4971018,2670.4038539417224,7.8336306,340.88968,364,0,1429.7016166000421,10.568945,135.27382,2,0,38,17.469,,0.076325096,,,,-0.022940619,-0.1303492,0.09905449,-0.016053895,
1401013109275004288,75.62069871622191,52.586964143400735,0.5604661856192071,-2.0505727725931058,-4.869429085102991,17.327868,17.202875,17.597965,0.055161458,0.059446726,0.069621004,0.07028864,0.08698331,0.99076355,385.89255,0.17170818,0.76744217,2,348,0,350,0.12239805,-0.12499237,-0.3950901,-0.034289975,-0.12694344,0.0853821,,-0.27009773,0,0,0.017513538,5.2436166,47,1.8679093,8.050245,-0.257957,-0.25124753,,1795.83546140925,9.683799,185.44742,1,0,42,1.1419312,2206.9854688376167,2.2063835,1000.2728,361,0,724.3899517754548,8.801807,82.30014,1,0,42,5.2835774,,0.0805305,,,,-0.022033328,-0.17685537,0.13405907,-0.019737314,
1375718878637792000,60.158631478070184,54.36746389433459,0.5206622850946984,-6.899767607906198,-5.916579308904863,19.09421,18.94164,19.342201,0.12960353,0.16754232,0.19220617,0.17007005,0.22258155,0.92502105,400.83282,0.0,0.0,1,442,0,443,0.3191624,-0.15256882,-0.40056038,0.05532604,-0.28623503,-0.061665468,,-0.24799156,0,0,0.01635727,27.91723,53,1.8961426,2.7088737,-0.04884734,-0.18198124,,362.0434294532355,8.918257,40.59576,2,0,50,1.1696151,433.77302553487533,0.82736063,524.28534,455,0,145.3040866009816,8.226579,17.66276,3,0,50,9.089153,,0.18337232,,,,0.095349036,0.02089792,-0.032400273,-0.040589385,
1209773574388014080,29.987356538464308,51.91286126961256,0.11006915686586068,-8.206246791123856,1.4693464381465426,18.602402,18.51244,18.786316,0.10117207,0.12901539,0.1704789,0.17409766,0.18056244,1.041192,476.82104,0.0,1.9497131E-15,6,430,0,436,0.25564536,-0.089962006,-0.2738762,-0.19697276,-0.0376162,-0.14583753,,-0.18391418,0,0,0.008254288,78.07519,52,1.8042274,0.6456468,0.059792947,0.18672512,,537.5778631295653,10.0008135,53.753414,0,0,42,1.143213,682.316661940033,1.0733156,635.7092,430,0,242.45540618909223,7.809294,31.047031,0,0,46,8.336754,,0.039889254,,,,-0.10833062,-0.15378356,-0.15717953,-0.4228018,
1164192976260783872,13.65787931483435,46.68999687171128,0.11289775594418,-2.031538910509933,-9.58236847025629,17.95706,17.956211,18.113438,0.10543319,0.08696647,0.11686546,0.13447699,0.11234724,1.0065385,282.68753,0.0,0.0,0,271,0,271,0.18810888,-8.4877014E-4,-0.15722656,-0.053489346,0.41594535,-0.07925269,,-0.15637779,0,0,0.042031907,60.32238,31,1.7861229,0.96604896,-0.022356741,-0.069414325,,897.289010738584,18.225838,49.2317,0,0,29,1.0902555,1236.297843953204,1.9678797,628.2385,267,0,450.5915226756977,22.21742,20.281,0,0,28,9.795353,,0.07848676,,,,0.115654774,-0.10907962,-0.07248117,0.15878698,
4396992255548410752,357.83547946240424,37.4503382924488,0.34978396326942757,-3.8126700596936396,-2.305439722429043,16.241776,16.115107,16.477118,0.05558145,0.044814434,0.06210444,0.0731669,0.054334447,0.9665502,253.80496,0.22545722,3.2204258,1,191,0,192,0.10320639,-0.12666893,-0.36201096,-0.33160397,-0.06865567,0.19586797,,-0.23534203,0,0,0.08839503,103.42442,23,1.8728186,5.6321893,-0.04256171,-0.14245088,,4890.738378684342,30.619762,159.7249,0,0,22,1.153865,6001.180690165038,7.714491,777.91016,189,0,2033.8140641781604,12.880875,157.8941,0,0,23,4.455503,,-0.09659192,,,,-0.044154838,-0.12470721,0.16163352,-0.18399923,
1220934996098999552,37.10900740203822,53.04717698766038,0.5080641712015673,-1.460732425469911,-0.6750610538750355,15.5672455,15.446619,15.796187,0.029367914,0.030850796,0.042880524,0.040709212,0.041280646,1.1000767,941.1285,0.25859016,10.811414,1,478,0,479,0.06933457,-0.12062645,-0.34956837,-0.20337527,0.28762925,0.0042613167,,-0.22894192,0,1,0.0582327,178.25084,66,1.8490677,11.848367,-0.17923298,-0.12498434,,9052.513913617577,19.228804,470.77884,1,0,60,1.1513458,11169.878874929063,5.9215727,1886.3027,536,0,3807.8794577270755,10.459418,364.06226,1,0,54,1.6091758,,0.4541883,,,,0.2565089,-0.08312641,0.028964732,0.3827595,
1374058963973357696,55.614700289433436,54.30718765414937,0.636760469482994,-1.9977597284550241,-11.704455813602934,15.0359,14.873683,15.349976,0.024239356,0.030461982,0.035365805,0.031591695,0.044464964,1.105256,1540.0385,0.30710146,25.392302,0,491,9,491,0.064897284,-0.16221714,-0.4762926,-0.11082724,-0.24628557,0.109277956,,-0.31407547,1,0,0.0072288164,21.979395,60,1.8860828,18.004976,0.044109404,-0.15528421,,15344.181484746307,28.649193,535.5886,0,0,57,1.1572831,18221.612842126902,8.816351,2066.7976,518,0,5743.383198959047,10.238575,560.9553,0,0,52,11.873724,,0.3441317,,,,0.20534244,-0.11885353,0.16021554,0.06305734,
4400285395952964608,359.4716093067981,38.534993275559415,0.7791503862237673,-8.424456499242016,-4.100581566848851,16.17933,16.10625,16.206957,0.07277701,0.0642562,0.08078722,0.09228131,0.07790733,1.5129893,446.35077,0.4294038,11.133017,1,167,0,168,0.13745853,-0.07308006,-0.1007061,-0.1191022,-0.15503506,0.24064004,,-0.027626038,0,0,0.060378063,170.02525,21,1.8010225,9.644476,0.15751794,-0.13097416,,4930.790440468102,21.65366,227.71164,0,0,16,1.1860698,6356.451841684152,15.5485115,408.81418,167,0,2608.4054225086725,10.020732,260.3009,0,0,18,9.369431,,-0.23578277,,,,-0.21272986,-0.09902203,0.20133187,-0.21816605,
1211366667953907328,33.09459037726345,52.30443440857309,0.3933749036879398,-3.409051422336025,-7.415869065656261,16.72907,16.739521,16.631548,0.03773131,0.034753673,0.05318322,0.053555883,0.03909386,0.97589785,632.091,0.0,0.0,2,623,0,625,0.08151369,0.010450363,0.1079731,-0.0037166297,0.29000914,-0.29983938,,0.097522736,0,0,0.029089639,171.70003,72,1.7470087,7.3965983,0.009365656,-0.007024848,,2751.745411113279,9.897812,278.01553,1,0,65,1.1787646,3831.05341548002,2.1676936,1767.3408,617,0,1764.1646706853307,8.273748,213.22435,1,0,63,8.161908,,0.4645641,,,,0.26174062,-0.22653618,-0.31574923,-0.23275685,
4428890320524548480,11.611099429611082,45.49203574911368,-0.4722408499489451,4.673721709388438,-6.712078358818675,19.172379,19.120138,19.38877,0.30173525,0.266433,0.31734467,0.39577147,0.37345868,1.0346069,295.1349,0.49377087,0.5498531,1,272,0,273,0.5604559,-0.05224037,-0.26863098,-0.10479093,0.68147093,-0.22520356,,-0.21639061,0,0,0.05248518,59.92677,32,1.823494,-1.4881008,-0.009573723,-0.06323376,,307.15801657206055,6.321021,48.5931,0,0,30,1.1058384,403.6409565797244,1.1020392,366.26733,270,0,139.20364606414506,7.0520077,19.739576,0,0,28,8.178977,,0.031129288,,,,0.09373208,-0.28111207,-0.21103881,0.16565754,
1209265741750054656,27.556860442488574,51.03045641385426,0.3516537730372581,-3.0943594191154045,-9.397252316349855,18.000517,17.886839,18.218649,0.100142576,0.09577806,0.11888523,0.13179669,0.12693307,0.9840166,262.09674,0.0,0.0,1,260,0,261,0.18376309,-0.11367798,-0.33181,-0.18785854,0.24619372,-0.062077638,,-0.21813202,0,0,0.03675151,38.41874,30,1.8467515,2.9579268,0.0793541,-0.050054636,,956.4927625460629,20.978107,45.594807,0,0,25,1.1495864,1187.7918344274767,1.8010368,659.50446,258,0,408.97668256377153,12.453683,32.839817,0,0,26,9.893604,,0.036340725,,,,0.053204622,-0.23290619,-0.09314474,0.12913014,
1274227981096283008,50.61320511398001,54.12700402579178,0.4961755981634938,-5.833858948855519,-8.603459447869788,15.940986,15.847501,16.07404,0.026248971,0.03221797,0.0406447,0.03363163,0.044062585,1.0915179,854.28796,0.26070988,8.817257,5,529,0,534,0.06479615,-0.09348488,-0.22653866,0.019932047,-0.2256999,-0.06899481,,-0.13305378,0,0,0.026988931,3.487278,66,1.8314,12.207633,0.04819656,-0.12937713,,6257.728048715807,19.242517,325.2032,0,0,58,1.1628143,7916.852448863122,4.150241,1907.5646,545,0,2948.100772492128,8.669654,340.04828,2,0,57,10.394875,,0.31735212,,,,0.26482254,-0.013487662,-0.06271666,-0.2292153,
1274220181435652224,50.20774175854896,54.067639631122184,0.25407999850762797,-6.038518836709992,-13.485158758935123,17.009344,16.938192,17.145638,0.03506146,0.043557197,0.0554652,0.046601657,0.061331656,0.99775666,618.9336,0.1709788,1.325732,5,555,0,560,0.08940181,-0.07115173,-0.20744514,0.0037203983,-0.08929309,0.039338797,,-0.13629341,0,0,0.025340334,127.194984,71,1.8238486,4.58089,-0.026724802,-0.16024989,,2291.605908929183,9.745696,235.1403,0,0,66,1.1456121,2959.436595039832,1.9263779,1536.27,601,0,1098.7606478603911,6.679173,164.5055,1,0,67,14.775426,,0.3178565,,,,0.20445146,-0.03278019,0.054232147,-0.0271404,
4423975164247237888,7.917051677920406,43.43020141970261,0.26973163799614186,0.05341128322734598,-13.583379896836506,16.811,16.870247,16.688734,0.05845434,0.041328758,0.06500475,0.075091794,0.053109873,0.9562511,326.11993,0.0,0.0,2,343,0,345,0.10688436,0.059246063,0.18151283,0.01995816,0.45679927,-0.03742546,,0.12226677,1,2,0.062951244,84.75977,42,1.7198114,4.149414,-0.02124808,-0.22000442,,2439.5958215034602,13.59377,179.46425,2,0,36,1.1578126,3552.601307752755,3.8101149,932.4132,340,0,1673.6508918249244,9.583791,174.6335,1,0,36,13.583485,,0.22027723,,,,0.2110541,-0.21439219,-0.02901122,0.10840467,
1377363821048984960,62.359965923539754,53.839328266251606,0.5930395034739644,-0.8645708115508302,2.5125303523523708,16.901476,16.747631,17.252472,0.038633928,0.046375018,0.054693885,0.051864956,0.06652452,1.0320395,631.2605,0.2605307,3.2334442,1,463,0,464,0.092729844,-0.15384483,-0.50484085,-0.10203218,-0.1525268,0.12264228,,-0.35099602,0,0,0.012467339,76.22407,57,1.8889713,10.842885,0.07634608,-0.2982492,,2731.268315908782,9.659013,282.7689,0,0,50,1.140276,3268.561302949813,2.4324636,1343.7246,486,0,995.7935663366443,8.55897,116.34502,0,0,49,2.657121,,0.06939699,,,,0.018087411,-0.003611734,0.12182995,0.009758875,
1639437021733793920,96.05232041119096,46.0208433657561,0.46199391004285895,-15.641322003686504,2.8942279242837006,15.482034,15.543294,15.330266,0.024969215,0.022236831,0.024049375,0.03063094,0.028163603,0.9442945,310.82166,0.0,0.0,1,321,0,322,0.043397922,0.061260223,0.21302795,0.19916436,-0.1293368,0.2577374,,0.15176773,0,0,0.01452657,137.58707,60,1.7130281,19.210224,-0.2562302,-0.0010223277,,8281.312689840914,14.514782,570.5434,54,0,54,1.1695156,12081.848653999676,5.643033,2141.0203,476,0,5848.597998097101,9.754777,599.56244,52,0,52,15.906838,,0.07904372,,,,0.08175217,-0.029974537,0.26522142,0.030703863,
1222310072825732096,39.87645569237375,53.13563401456655,0.39301796016781754,0.8738051525400332,-11.846296302902314,18.395329,18.26847,18.654448,0.07572575,0.09793497,0.13749711,0.0980326,0.1269475,1.0014988,681.03174,0.0,0.0,0,646,0,646,0.20489511,-0.12685776,-0.3859768,-0.26998353,-0.096422024,0.094927676,,-0.25911903,0,0,0.051221997,149.44333,84,1.8686601,2.8583727,-0.10739957,-0.20998935,,673.020722150105,5.448648,123.52068,1,0,78,1.1466652,825.6867702435229,0.9600465,860.0487,689,0,273.7655774304697,5.6579747,48.38579,1,0,74,11.878479,,0.6690095,,,,0.4291334,-0.24832498,0.10420346,0.015423225,
1647303168437152128,104.3099474100999,41.774534707991734,0.6573237559122634,-1.6372524469911607,-23.66972608152303,14.618586,14.443465,14.954972,0.031010818,0.030287793,0.031364355,0.03779964,0.04166439,1.0800781,1215.7258,0.30779105,28.713402,1,312,0,313,0.061621528,-0.17512035,-0.51150703,0.007360601,-0.06219759,0.13047032,,-0.33638668,0,0,0.045231815,120.27833,42,1.8963157,20.95767,-0.211587,0.10384349,,22805.030010572198,35.891796,635.3828,1,0,35,1.1609393,26761.631102522126,17.321484,1544.9965,311,0,8263.599624169568,13.5015135,612.04987,3,0,33,23.726284,,-0.19682175,,,,-0.12758704,-0.15411144,0.174335,-0.20603639,
1209465234391009408,28.86280232756816,51.005800825831294,0.040306375391576055,2.8776611841462256,-18.848273232158398,17.709972,17.584417,18.011152,0.09764229,0.08710037,0.113717094,0.118447006,0.101601906,1.0903897,352.04718,0.38618407,2.0968947,0,273,0,273,0.16910715,-0.12555504,-0.42673492,-0.3302002,0.22004573,0.03683347,,-0.3011799,0,0,0.044326313,55.14336,34,1.8726488,0.3544443,-0.13602076,-0.15630682,,1263.7174653783397,10.22095,123.63992,1,0,29,1.1330895,1552.2362502272638,1.8420869,842.65094,271,0,495.1051435136988,8.230933,60.151764,0,0,31,19.06668,,0.10554821,,,,0.2122384,-0.275524,0.024417555,0.19923443,
1391314763883537280,70.53111692021298,52.886047727879536,0.24431807221334195,-1.5161530936915,-3.4827555232216,17.949142,17.808336,18.243437,0.071445785,0.080036655,0.08777375,0.08765224,0.11121295,1.0289178,485.63794,0.0,0.0,1,425,0,426,0.16045561,-0.1408062,-0.43510056,-0.04507531,-0.022554077,0.18591902,,-0.29429436,1,0,0.018822292,69.84667,55,1.8777437,2.7834983,-0.21818163,-0.14267345,,1028.2118884418892,10.328697,99.54904,3,0,48,1.1466345,1245.3462848854667,1.3077435,952.2863,468,0,399.7451074968389,7.444087,53.69968,2,0,46,3.798461,,0.20760392,,,,0.17806341,-0.13457537,0.22259109,0.19911796,
5794858077215766656,315.1080127327108,-13.081283604805652,0.3684142125662688,-3.496009669005383,-4.163993820798031,10.8739605,10.378779,10.024915,0.020889618,0.02355714,0.02981939,0.024902346,0.028386993,1.1080538,5510.2734,0.30499583,127.68816,4,466,470,470,0.041712854,-0.49518108,0.35386467,0.018414944,-0.061255157,-0.0044390275,9.433444E-4,0.84904575,0,0,0.014545605,47.688858,56,,12.354855,0.22400053,-0.07949026,-0.0060510547,963618.550289921,5498.1704,175.26167,51,0,51,2.0643947,842098.1366651069,1341.3698,627.78973,481,0,774804.4660070654,2964.464,261.3641,54,0,54,5.4369965,0.0065397955,0.22646126,-0.06499615,1.7206063,0.0066359104,0.10262986,0.008653447,-0.027980136,-0.24902318,0.069199674
4403797751487496704,3.6027864861169094,40.53159598022611,0.5248888601839995,5.938544877048853,0.8476257303347212,14.97475,14.861059,15.165787,0.035742104,0.034627587,0.0445033,0.046175215,0.039916746,1.0911063,495.4162,0.223446,9.456673,0,205,0,205,0.065936916,-0.11369038,-0.30472755,-0.3804095,0.25671273,0.009408099,,-0.19103718,0,0,0.13839947,20.406025,24,1.8491101,11.79438,-0.19820683,0.045537625,,15523.62447985645,51.90193,299.0953,1,0,21,1.1582959,19277.339750402323,16.040056,1201.825,196,0,6805.238557217032,14.515193,468.83554,2,0,21,5.998732,,-0.15698977,,,,-0.2747309,0.13176934,-0.01818814,0.038312502,
6261454085781366016,350.14878721975947,30.20719993655672,0.5473883120340496,-5.4370133617741985,-6.720667017680757,15.087435,14.950317,15.320349,0.038313285,0.029605985,0.041772265,0.048680056,0.035756443,0.9754354,449.2178,0.23657978,10.133198,4,225,0,229,0.06749827,-0.13711739,-0.37003136,-0.061485104,0.17831077,0.12661901,,-0.23291397,0,0,0.110949375,14.547419,33,1.8598465,13.104109,-0.008577654,0.016748378,,14298.486909419058,38.67728,369.68698,1,0,27,1.1625047,17376.919332136695,17.032736,1020.20715,224,0,5902.263399813358,24.496408,240.94403,2,0,25,8.644564,,-0.032961562,,,,-0.14617436,-0.20386437,0.08991204,-0.056439385,
